class,filename,height,width,xmax,xmin,ymax,ymin
plastic,Grogol_Location_3_2018-05-04 13-45-00-05_cam7.jpg,1080,1920,1350.0,1320.0,815.0,768.0
plastic,Grogol_Location_3_2018-05-04 13-45-00-05_cam7.jpg,1080,1920,26.0,7.0,1039.0,1010.0
plastic,Grogol_Location_3_2018-05-04 13-45-00-05_cam7.jpg,1080,1920,1761.0,1736.0,693.0,660.0
plastic,Grogol_Location_3_2018-05-04 13-45-00-05_cam7.jpg,1080,1920,1385.0,1307.0,332.0,294.0
plastic,Grogol_Location_3_2018-05-05 10-30-00-05_cam3.jpg,1080,1920,370.0,317.0,424.0,359.0
plastic,Grogol_Location_3_2018-05-05 10-30-00-05_cam3.jpg,1080,1920,1231.0,1174.0,228.0,165.0
plastic,Grogol_Location_3_2018-05-05 10-30-00-05_cam3.jpg,1080,1920,290.0,262.0,645.0,608.0
plastic,Grogol_Location_3_2018-05-05 10-30-00-05_cam3.jpg,1080,1920,1432.0,1394.0,778.0,722.0
plastic,Grogol_Location_3_2018-05-05 12-00-00-05_cam3.jpg,1080,1920,601.0,540.0,1055.0,1000.0
plastic,Grogol_Location_3_2018-05-05 12-00-00-05_cam3.jpg,1080,1920,1911.0,1868.0,1044.0,1015.0
plastic,Grogol_Location_3_2018-05-05 12-00-00-05_cam3.jpg,1080,1920,158.0,125.0,276.0,227.0
plastic,Grogol_Location_3_2018-05-05 12-00-00-05_cam3.jpg,1080,1920,1769.0,1733.0,695.0,634.0
plastic,Grogol_Location_3_2018-05-05 12-00-00-05_cam3.jpg,1080,1920,562.0,539.0,643.0,617.0
plastic,Grogol_Location_3_2018-05-05 12-00-00-05_cam3.jpg,1080,1920,1580.0,1538.0,375.0,309.0
plastic,Grogol_Location_3_2018-05-05 13-45-00-05_cam3.jpg,1080,1920,838.0,801.0,572.0,529.0
plastic,Grogol_Location_3_2018-05-05 13-45-00-05_cam3.jpg,1080,1920,1448.0,1403.0,424.0,385.0
plastic,Grogol_Location_3_2018-05-05 13-45-00-05_cam3.jpg,1080,1920,345.0,303.0,1080.0,1046.0
plastic,Grogol_Location_3_2018-05-05 13-45-00-05_cam3.jpg,1080,1920,397.0,368.0,694.0,662.0
plastic,Grogol_Location_3_2018-05-05 13-45-00-05_cam3.jpg,1080,1920,746.0,693.0,772.0,734.0
plastic,Grogol_Location_3_2018-05-05 13-45-00-05_cam3.jpg,1080,1920,600.0,499.0,194.0,108.0
plastic,Grogol_Location_3_2018-05-05 13-45-00-05_cam3.jpg,1080,1920,378.0,344.0,817.0,755.0
plastic,Grogol_Location_3_2018-05-05 13-45-00-05_cam3.jpg,1080,1920,562.0,530.0,263.0,229.0
plastic,Grogol_Location_3_2018-05-05 13-45-00-05_cam3.jpg,1080,1920,1640.0,1566.0,965.0,871.0
plastic,Grogol_Location_3_2018-05-05 13-45-00-05_cam3.jpg,1080,1920,628.0,597.0,383.0,344.0
plastic,Grogol_Location_3_2018-05-05 13-45-00-05_cam3.jpg,1080,1920,946.0,915.0,1006.0,979.0
plastic,Grogol_Location_3_2018-05-05 13-45-00-05_cam3.jpg,1080,1920,1144.0,1097.0,1018.0,941.0
plastic,Grogol_Location_3_2018-05-05 13-45-00-05_cam3.jpg,1080,1920,1339.0,1310.0,917.0,888.0
plastic,Grogol_Location_3_2018-05-05 13-45-00-05_cam3.jpg,1080,1920,98.0,73.0,837.0,800.0
plastic,Grogol_Location_3_2018-05-07 10-15-00-05_cam3.jpg,1080,1920,1175.0,1118.0,658.0,575.0
plastic,Grogol_Location_3_2018-05-07 10-15-00-05_cam3.jpg,1080,1920,980.0,850.0,632.0,545.0
plastic,Grogol_Location_3_2018-05-07 10-15-00-05_cam3.jpg,1080,1920,1514.0,1471.0,215.0,185.0
plastic,Grogol_Location_3_2018-05-07 10-15-00-05_cam3.jpg,1080,1920,429.0,385.0,689.0,618.0
plastic,Grogol_Location_3_2018-05-07 10-15-00-05_cam3.jpg,1080,1920,116.0,73.0,1045.0,1007.0
plastic,Grogol_Location_3_2018-05-08 09-45-00-05_cam3.jpg,1080,1920,466.0,407.0,415.0,362.0
plastic,Grogol_Location_3_2018-05-08 09-45-00-05_cam3.jpg,1080,1920,435.0,385.0,522.0,449.0
plastic,Grogol_Location_3_2018-05-08 09-45-00-05_cam3.jpg,1080,1920,273.0,225.0,712.0,664.0
plastic,Grogol_Location_3_2018-05-08 09-45-00-05_cam3.jpg,1080,1920,399.0,361.0,641.0,601.0
plastic,Grogol_Location_3_2018-05-08 09-45-00-05_cam3.jpg,1080,1920,1757.0,1724.0,774.0,732.0
plastic,Grogol_Location_3_2018-05-08 09-45-00-05_cam3.jpg,1080,1920,86.0,41.0,819.0,783.0
plastic,Grogol_Location_3_2018-05-08 09-45-00-05_cam3.jpg,1080,1920,969.0,935.0,686.0,634.0
plastic,Grogol_Location_3_2018-05-08 10-15-00-05_cam3.jpg,1080,1920,350.0,310.0,460.0,415.0
plastic,Grogol_Location_3_2018-05-08 10-15-00-05_cam3.jpg,1080,1920,1056.0,1000.0,182.0,126.0
plastic,Grogol_Location_3_2018-05-08 10-15-00-05_cam3.jpg,1080,1920,1241.0,1180.0,735.0,659.0
plastic,Grogol_Location_3_2018-05-08 10-15-00-05_cam3.jpg,1080,1920,350.0,317.0,681.0,645.0
plastic,Grogol_Location_3_2018-05-08 10-15-00-05_cam3.jpg,1080,1920,192.0,164.0,1079.0,1052.0
plastic,Grogol_Location_3_2018-05-08 10-45-00-05_cam3.jpg,1080,1920,1176.0,1111.0,648.0,573.0
plastic,Grogol_Location_3_2018-05-08 10-45-00-05_cam3.jpg,1080,1920,1384.0,1355.0,573.0,519.0
plastic,Grogol_Location_3_2018-05-08 10-45-00-05_cam3.jpg,1080,1920,695.0,621.0,746.0,709.0
plastic,Grogol_Location_3_2018-05-08 10-45-00-05_cam3.jpg,1080,1920,607.0,578.0,1078.0,1039.0
plastic,Grogol_Location_3_2018-05-08 10-45-00-05_cam3.jpg,1080,1920,1306.0,1278.0,215.0,185.0
plastic,Grogol_Location_3_2018-05-08 10-45-00-05_cam3.jpg,1080,1920,387.0,344.0,1048.0,1000.0
plastic,Grogol_Location_3_2018-05-08 10-45-00-05_cam3.jpg,1080,1920,630.0,592.0,665.0,615.0
plastic,Grogol_Location_3_2018-05-08 11-30-00-05_cam3.jpg,1080,1920,1257.0,1189.0,998.0,947.0
plastic,Grogol_Location_3_2018-05-08 11-30-00-05_cam3.jpg,1080,1920,1919.0,1884.0,636.0,584.0
plastic,Grogol_Location_3_2018-05-08 11-30-00-05_cam3.jpg,1080,1920,797.0,753.0,145.0,86.0
plastic,Grogol_Location_3_2018-05-08 11-30-00-05_cam3.jpg,1080,1920,1682.0,1655.0,840.0,773.0
plastic,Grogol_Location_3_2018-05-08 11-30-00-05_cam3.jpg,1080,1920,934.0,827.0,777.0,669.0
plastic,Grogol_Location_3_2018-05-08 11-30-00-05_cam3.jpg,1080,1920,878.0,829.0,365.0,307.0
plastic,Grogol_Location_3_2018-05-08 11-30-00-05_cam3.jpg,1080,1920,1885.0,1852.0,288.0,225.0
plastic,Grogol_Location_3_2018-05-08 11-30-00-05_cam3.jpg,1080,1920,960.0,921.0,932.0,899.0
plastic,Grogol_Location_3_2018-05-08 11-30-00-05_cam3.jpg,1080,1920,1916.0,1886.0,877.0,834.0
plastic,Grogol_Location_3_2018-05-08 11-30-00-05_cam3.jpg,1080,1920,1856.0,1822.0,921.0,882.0
plastic,Grogol_Location_3_2018-05-08 12-00-00-05_cam3.jpg,1080,1920,1523.0,1488.0,718.0,673.0
plastic,Grogol_Location_3_2018-05-08 12-00-00-05_cam3.jpg,1080,1920,66.0,41.0,516.0,457.0
plastic,Grogol_Location_3_2018-05-08 12-00-00-05_cam3.jpg,1080,1920,1644.0,1591.0,438.0,360.0
plastic,Grogol_Location_3_2018-05-08 12-00-00-05_cam3.jpg,1080,1920,126.0,88.0,516.0,453.0
plastic,Grogol_Location_3_2018-05-08 12-00-00-05_cam3.jpg,1080,1920,781.0,748.0,405.0,367.0
plastic,Grogol_Location_3_2018-05-08 12-00-00-05_cam3.jpg,1080,1920,72.0,30.0,514.0,461.0
plastic,Grogol_Location_3_2018-05-08 12-00-00-05_cam3.jpg,1080,1920,1529.0,1497.0,358.0,317.0
plastic,Grogol_Location_3_2018-05-08 12-00-00-05_cam3.jpg,1080,1920,1844.0,1810.0,234.0,201.0
plastic,Grogol_Location_3_2018-05-08 13-15-00-05_cam3.jpg,1080,1920,1561.0,1505.0,628.0,561.0
plastic,Grogol_Location_3_2018-05-08 13-15-00-05_cam3.jpg,1080,1920,578.0,504.0,176.0,94.0
plastic,Grogol_Location_3_2018-05-08 13-15-00-05_cam3.jpg,1080,1920,186.0,154.0,319.0,283.0
plastic,Grogol_Location_3_2018-05-08 13-15-00-05_cam3.jpg,1080,1920,449.0,378.0,1001.0,933.0
plastic,Grogol_Location_3_2018-05-08 13-15-00-05_cam3.jpg,1080,1920,388.0,356.0,264.0,224.0
plastic,Grogol_Location_3_2018-05-08 13-15-00-05_cam3.jpg,1080,1920,1246.0,1195.0,977.0,940.0
plastic,Grogol_Location_3_2018-05-08 13-15-00-05_cam3.jpg,1080,1920,1173.0,1105.0,938.0,847.0
plastic,Grogol_Location_3_2018-05-08 13-15-00-05_cam3.jpg,1080,1920,1252.0,1189.0,1077.0,1034.0
plastic,Grogol_Location_3_2018-05-08 13-15-00-05_cam3.jpg,1080,1920,336.0,299.0,358.0,308.0
plastic,Grogol_Location_3_2018-05-08 13-15-00-05_cam3.jpg,1080,1920,932.0,888.0,338.0,295.0
plastic,Grogol_Location_3_2018-05-08 13-15-00-05_cam3.jpg,1080,1920,103.0,65.0,929.0,877.0
plastic,Grogol_Location_3_2018-05-08 13-15-00-05_cam3.jpg,1080,1920,316.0,289.0,988.0,954.0
plastic,Grogol_Location_3_2018-05-08 13-15-00-05_cam3.jpg,1080,1920,734.0,691.0,1032.0,972.0
plastic,Grogol_Location_3_2018-05-08 13-15-00-05_cam3.jpg,1080,1920,1803.0,1770.0,464.0,433.0
plastic,Grogol_Location_3_2018-05-08 13-15-00-05_cam3.jpg,1080,1920,1879.0,1857.0,384.0,357.0
plastic,Grogol_Location_3_2018-05-08 13-15-00-05_cam3.jpg,1080,1920,1145.0,1110.0,767.0,729.0
plastic,Grogol_Location_3_2018-05-08 13-15-00-05_cam3.jpg,1080,1920,1389.0,1338.0,1080.0,1032.0
plastic,Grogol_Location_3_2018-05-08 13-15-00-05_cam3.jpg,1080,1920,1428.0,1398.0,805.0,753.0
plastic,Grogol_Location_3_2018-05-08 13-15-00-05_cam3.jpg,1080,1920,1596.0,1565.0,345.0,306.0
plastic,Grogol_Location_3_2018-05-08 13-30-00-05_cam3.jpg,1080,1920,616.0,570.0,198.0,153.0
plastic,Grogol_Location_3_2018-05-08 13-30-00-05_cam3.jpg,1080,1920,700.0,628.0,605.0,527.0
plastic,Grogol_Location_3_2018-05-08 13-30-00-05_cam3.jpg,1080,1920,443.0,397.0,1065.0,1021.0
plastic,Grogol_Location_3_2018-05-08 13-30-00-05_cam3.jpg,1080,1920,1804.0,1775.0,997.0,969.0
plastic,Grogol_Location_3_2018-05-08 13-30-00-05_cam3.jpg,1080,1920,1849.0,1813.0,965.0,912.0
plastic,Grogol_Location_3_2018-05-08 13-30-00-05_cam3.jpg,1080,1920,351.0,308.0,738.0,700.0
plastic,Grogol_Location_3_2018-05-08 13-30-00-05_cam3.jpg,1080,1920,1357.0,1280.0,1076.0,1035.0
plastic,Grogol_Location_3_2018-05-08 13-30-00-05_cam3.jpg,1080,1920,1642.0,1589.0,1075.0,1031.0
plastic,Grogol_Location_3_2018-05-08 13-30-00-05_cam3.jpg,1080,1920,1334.0,1210.0,348.0,271.0
plastic,Grogol_Location_3_2018-05-08 13-30-00-05_cam3.jpg,1080,1920,1859.0,1831.0,715.0,678.0
plastic,Grogol_Location_3_2018-05-08 13-30-00-05_cam3.jpg,1080,1920,535.0,507.0,805.0,768.0
plastic,Grogol_Location_3_2018-05-08 13-30-00-05_cam3.jpg,1080,1920,367.0,293.0,509.0,444.0
plastic,Grogol_Location_3_2018-05-08 13-30-00-05_cam3.jpg,1080,1920,1740.0,1711.0,568.0,514.0
plastic,Grogol_Location_3_2018-05-08 13-30-00-05_cam3.jpg,1080,1920,1802.0,1777.0,397.0,369.0
plastic,Grogol_Location_3_2018-05-08 13-30-00-05_cam3.jpg,1080,1920,301.0,237.0,1041.0,948.0
plastic,Grogol_Location_3_2018-05-08 13-30-00-05_cam3.jpg,1080,1920,230.0,197.0,395.0,346.0
plastic,Grogol_Location_3_2018-05-08 13-45-00-05_cam3.jpg,1080,1920,377.0,337.0,978.0,944.0
plastic,Grogol_Location_3_2018-05-08 13-45-00-05_cam3.jpg,1080,1920,462.0,423.0,480.0,431.0
plastic,Grogol_Location_3_2018-05-08 13-45-00-05_cam3.jpg,1080,1920,151.0,126.0,591.0,561.0
plastic,Grogol_Location_3_2018-05-08 13-45-00-05_cam3.jpg,1080,1920,364.0,325.0,210.0,152.0
plastic,Grogol_Location_3_2018-05-08 13-45-00-05_cam3.jpg,1080,1920,1248.0,1198.0,427.0,381.0
plastic,Grogol_Location_3_2018-05-08 13-45-00-05_cam3.jpg,1080,1920,923.0,875.0,165.0,120.0
plastic,Grogol_Location_3_2018-05-08 13-45-00-05_cam3.jpg,1080,1920,1141.0,1100.0,269.0,220.0
plastic,Grogol_Location_3_2018-05-08 13-45-00-05_cam3.jpg,1080,1920,630.0,564.0,779.0,741.0
plastic,Grogol_Location_3_2018-05-08 13-45-00-05_cam3.jpg,1080,1920,1046.0,1003.0,230.0,197.0
plastic,Grogol_Location_3_2018-05-08 13-45-00-05_cam3.jpg,1080,1920,169.0,131.0,759.0,721.0
plastic,Grogol_Location_3_2018-05-08 13-45-00-05_cam3.jpg,1080,1920,816.0,729.0,819.0,755.0
plastic,Grogol_Location_3_2018-05-08 13-45-00-05_cam3.jpg,1080,1920,610.0,547.0,1040.0,986.0
plastic,Grogol_Location_3_2018-05-08 13-45-00-05_cam3.jpg,1080,1920,1523.0,1480.0,439.0,397.0
plastic,Grogol_Location_3_2018-05-08 13-45-00-05_cam3.jpg,1080,1920,1867.0,1835.0,657.0,623.0
plastic,Grogol_Location_3_2018-05-08 13-45-00-05_cam3.jpg,1080,1920,1707.0,1670.0,351.0,307.0
plastic,Grogol_Location_3_2018-05-08 13-45-00-05_cam3.jpg,1080,1920,830.0,790.0,894.0,862.0
plastic,Grogol_Location_3_2018-05-08 13-45-00-05_cam3.jpg,1080,1920,83.0,60.0,345.0,310.0
plastic,Grogol_Location_3_2018-05-08 13-45-00-05_cam3.jpg,1080,1920,1204.0,1178.0,624.0,590.0
plastic,Grogol_Location_3_2018-05-08 14-00-00-05_cam3.jpg,1080,1920,1375.0,1319.0,142.0,85.0
plastic,Grogol_Location_3_2018-05-08 14-00-00-05_cam3.jpg,1080,1920,656.0,610.0,785.0,743.0
plastic,Grogol_Location_3_2018-05-08 14-00-00-05_cam3.jpg,1080,1920,555.0,480.0,381.0,312.0
plastic,Grogol_Location_3_2018-05-08 14-00-00-05_cam3.jpg,1080,1920,595.0,566.0,815.0,787.0
plastic,Grogol_Location_3_2018-05-08 14-00-00-05_cam3.jpg,1080,1920,1636.0,1603.0,961.0,916.0
plastic,Grogol_Location_3_2018-05-08 14-00-00-05_cam3.jpg,1080,1920,616.0,582.0,541.0,498.0
plastic,Grogol_Location_3_2018-05-08 14-00-00-05_cam3.jpg,1080,1920,129.0,97.0,338.0,297.0
plastic,Grogol_Location_3_2018-05-08 14-00-00-05_cam3.jpg,1080,1920,1906.0,1876.0,522.0,487.0
plastic,Grogol_Location_3_2018-05-08 14-00-00-05_cam3.jpg,1080,1920,180.0,154.0,541.0,508.0
plastic,Grogol_Location_3_2018-05-08 14-00-00-05_cam3.jpg,1080,1920,1900.0,1867.0,671.0,633.0
plastic,Grogol_Location_3_2018-05-08 14-00-00-05_cam3.jpg,1080,1920,1901.0,1865.0,252.0,202.0
plastic,Grogol_Location_3_2018-05-08 14-00-00-05_cam3.jpg,1080,1920,1498.0,1450.0,934.0,887.0
plastic,Grogol_Location_3_2018-05-08 14-00-00-05_cam3.jpg,1080,1920,827.0,764.0,795.0,740.0
plastic,Grogol_Location_3_2018-05-08 14-00-00-05_cam3.jpg,1080,1920,1385.0,1355.0,784.0,749.0
plastic,Grogol_Location_3_2018-05-08 14-00-00-05_cam3.jpg,1080,1920,269.0,228.0,342.0,283.0
plastic,Grogol_Location_3_2018-05-08 14-00-00-05_cam3.jpg,1080,1920,557.0,507.0,1080.0,1027.0
plastic,Grogol_Location_3_2018-05-08 14-00-00-05_cam3.jpg,1080,1920,828.0,777.0,1003.0,954.0
plastic,Grogol_Location_3_2018-05-08 16-15-00-05_cam3.jpg,1080,1920,673.0,616.0,290.0,230.0
plastic,Grogol_Location_3_2018-05-08 16-15-00-05_cam3.jpg,1080,1920,1027.0,985.0,368.0,322.0
plastic,Grogol_Location_3_2018-05-08 16-15-00-05_cam3.jpg,1080,1920,1356.0,1313.0,510.0,462.0
plastic,Grogol_Location_3_2018-05-08 16-15-00-05_cam3.jpg,1080,1920,1904.0,1847.0,415.0,328.0
plastic,Grogol_Location_3_2018-05-08 16-15-00-05_cam3.jpg,1080,1920,1321.0,1277.0,1014.0,975.0
plastic,Grogol_Location_3_2018-05-08 16-15-00-05_cam3.jpg,1080,1920,372.0,323.0,1040.0,997.0
plastic,Grogol_Location_3_2018-05-08 16-15-00-05_cam3.jpg,1080,1920,749.0,699.0,965.0,890.0
plastic,Grogol_Location_3_2018-05-08 16-15-00-05_cam3.jpg,1080,1920,1657.0,1617.0,425.0,363.0
plastic,Grogol_Location_3_2018-05-08 16-15-00-05_cam3.jpg,1080,1920,142.0,107.0,831.0,792.0
plastic,Grogol_Location_3_2018-05-08 16-15-00-05_cam3.jpg,1080,1920,347.0,318.0,415.0,380.0
plastic,Grogol_Location_3_2018-05-08 16-15-00-05_cam3.jpg,1080,1920,1461.0,1388.0,757.0,728.0
plastic,Grogol_Location_3_2018-05-08 17-00-00-05_cam3.jpg,1080,1920,1267.0,1216.0,319.0,235.0
plastic,Grogol_Location_3_2018-05-08 17-00-00-05_cam3.jpg,1080,1920,1007.0,958.0,852.0,812.0
plastic,Grogol_Location_3_2018-05-08 17-00-00-05_cam3.jpg,1080,1920,1274.0,1197.0,730.0,634.0
plastic,Grogol_Location_3_2018-05-08 17-00-00-05_cam3.jpg,1080,1920,1111.0,1054.0,823.0,776.0
plastic,Grogol_Location_3_2018-05-08 17-00-00-05_cam3.jpg,1080,1920,1879.0,1846.0,215.0,172.0
plastic,Grogol_Location_3_2018-05-08 17-00-00-05_cam3.jpg,1080,1920,188.0,156.0,565.0,514.0
plastic,Grogol_Location_3_2018-05-08 17-00-00-05_cam3.jpg,1080,1920,96.0,64.0,405.0,345.0
plastic,Grogol_Location_3_2018-05-08 17-00-00-05_cam3.jpg,1080,1920,1792.0,1760.0,457.0,410.0
plastic,Grogol_Location_3_2018-05-08 17-00-00-05_cam3.jpg,1080,1920,1132.0,1089.0,959.0,931.0
plastic,Grogol_Location_3_2018-05-08 17-00-00-05_cam3.jpg,1080,1920,157.0,125.0,974.0,905.0
plastic,Grogol_Location_3_2018-05-08 17-00-00-05_cam3.jpg,1080,1920,188.0,132.0,1073.0,1011.0
plastic,Grogol_Location_3_2018-05-08 17-00-00-05_cam3.jpg,1080,1920,1797.0,1769.0,568.0,515.0
plastic,Grogol_Location_3_2018-05-08 17-00-00-05_cam3.jpg,1080,1920,1808.0,1772.0,273.0,218.0
plastic,Grogol_Location_3_2018-05-08 17-00-00-05_cam3.jpg,1080,1920,566.0,532.0,952.0,889.0
plastic,Grogol_Location_3_2018-05-08 17-00-00-05_cam3.jpg,1080,1920,1153.0,1122.0,361.0,335.0
plastic,Grogol_Location_3_2018-05-08 17-00-00-05_cam3.jpg,1080,1920,1202.0,1159.0,660.0,610.0
plastic,Grogol_Location_3_2018-05-08 17-00-00-05_cam3.jpg,1080,1920,304.0,263.0,951.0,924.0
plastic,Grogol_Location_3_2018-05-08 17-00-00-05_cam3.jpg,1080,1920,57.0,24.0,624.0,577.0
plastic,Grogol_Location_3_2018-05-08 17-00-00-05_cam3.jpg,1080,1920,616.0,574.0,157.0,118.0
plastic,Grogol_Location_3_2018-05-08 17-15-00-05_cam3.jpg,1080,1920,167.0,120.0,938.0,872.0
plastic,Grogol_Location_3_2018-05-08 17-15-00-05_cam3.jpg,1080,1920,632.0,593.0,423.0,371.0
plastic,Grogol_Location_3_2018-05-08 17-15-00-05_cam3.jpg,1080,1920,962.0,917.0,343.0,286.0
plastic,Grogol_Location_3_2018-05-08 17-15-00-05_cam3.jpg,1080,1920,1631.0,1595.0,403.0,347.0
plastic,Grogol_Location_3_2018-05-08 17-15-00-05_cam3.jpg,1080,1920,1180.0,1134.0,210.0,167.0
plastic,Grogol_Location_3_2018-05-08 17-15-00-05_cam3.jpg,1080,1920,1114.0,1077.0,339.0,289.0
plastic,Grogol_Location_3_2018-05-08 17-15-00-05_cam3.jpg,1080,1920,922.0,858.0,1024.0,954.0
plastic,Grogol_Location_3_2018-05-08 17-15-00-05_cam3.jpg,1080,1920,1313.0,1259.0,439.0,369.0
plastic,Grogol_Location_3_2018-05-08 17-15-00-05_cam3.jpg,1080,1920,1402.0,1362.0,975.0,939.0
plastic,Grogol_Location_3_2018-05-08 17-15-00-05_cam3.jpg,1080,1920,1612.0,1574.0,871.0,807.0
plastic,Grogol_Location_3_2018-05-08 17-15-00-05_cam3.jpg,1080,1920,1084.0,1053.0,1067.0,1035.0
plastic,Grogol_Location_3_2018-05-08 17-15-00-05_cam3.jpg,1080,1920,62.0,33.0,430.0,387.0
plastic,Grogol_Location_3_2018-05-08 17-15-00-05_cam3.jpg,1080,1920,1782.0,1746.0,784.0,741.0
plastic,Grogol_Location_3_2018-05-08 17-15-00-05_cam3.jpg,1080,1920,1405.0,1369.0,325.0,286.0
plastic,Grogol_Location_3_2018-05-08 17-15-00-05_cam3.jpg,1080,1920,899.0,860.0,855.0,821.0
plastic,Grogol_Location_3_2018-05-08 17-15-00-05_cam3.jpg,1080,1920,684.0,658.0,924.0,899.0
plastic,Grogol_Location_3_2018-05-08 17-15-00-05_cam3.jpg,1080,1920,1427.0,1354.0,802.0,766.0
plastic,Grogol_Location_3_2018-05-08 17-15-00-05_cam3.jpg,1080,1920,342.0,279.0,766.0,694.0
plastic,Grogol_Location_3_2018-05-08 17-15-00-05_cam3.jpg,1080,1920,1248.0,1223.0,669.0,631.0
plastic,Grogol_Location_3_2018-05-08 17-15-00-05_cam3.jpg,1080,1920,1507.0,1483.0,524.0,487.0
plastic,Grogol_Location_4_2018-04-30 14-45-00-05_cam10.jpg,1440,2560,699.0,601.0,405.0,328.0
plastic,Grogol_Location_4_2018-04-30 14-45-00-05_cam10.jpg,1440,2560,1593.0,1541.0,1278.0,1227.0
plastic,Grogol_Location_4_2018-04-30 14-45-00-05_cam10.jpg,1440,2560,504.0,432.0,564.0,504.0
plastic,Grogol_Location_4_2018-04-30 14-45-00-05_cam10.jpg,1440,2560,1814.0,1765.0,1084.0,1044.0
plastic,Grogol_Location_4_2018-04-30 14-45-00-05_cam10.jpg,1440,2560,1798.0,1712.0,199.0,143.0
plastic,Grogol_Location_4_2018-04-30 14-45-00-05_cam10.jpg,1440,2560,1378.0,1329.0,1107.0,1029.0
plastic,Grogol_Location_4_2018-04-30 15-00-00-05_cam10.jpg,1440,2560,1888.0,1827.0,922.0,859.0
plastic,Grogol_Location_4_2018-04-30 15-00-00-05_cam10.jpg,1440,2560,1413.0,1357.0,203.0,143.0
plastic,Grogol_Location_4_2018-04-30 15-00-00-05_cam10.jpg,1440,2560,1073.0,1019.0,503.0,424.0
plastic,Grogol_Location_4_2018-04-30 15-00-00-05_cam10.jpg,1440,2560,549.0,497.0,614.0,540.0
plastic,Grogol_Location_4_2018-04-30 15-00-00-05_cam10.jpg,1440,2560,1842.0,1756.0,170.0,86.0
plastic,Grogol_Location_4_2018-04-30 15-00-00-05_cam10.jpg,1440,2560,1546.0,1434.0,175.0,94.0
plastic,Grogol_Location_4_2018-04-30 15-00-00-05_cam10.jpg,1440,2560,2519.0,2486.0,818.0,770.0
plastic,Grogol_Location_4_2018-04-30 15-00-00-05_cam10.jpg,1440,2560,612.0,563.0,1265.0,1218.0
plastic,Grogol_Location_4_2018-04-30 15-30-00-05_cam10.jpg,1440,2560,2054.0,1991.0,764.0,682.0
plastic,Grogol_Location_4_2018-04-30 15-30-00-05_cam10.jpg,1440,2560,835.0,791.0,1203.0,1171.0
plastic,Grogol_Location_4_2018-04-30 15-30-00-05_cam10.jpg,1440,2560,658.0,620.0,1099.0,1056.0
plastic,Grogol_Location_4_2018-04-30 15-30-00-05_cam10.jpg,1440,2560,1906.0,1733.0,1006.0,914.0
plastic,Grogol_Location_4_2018-04-30 15-30-00-05_cam10.jpg,1440,2560,1294.0,1240.0,974.0,914.0
plastic,Grogol_Location_4_2018-04-30 16-00-00-05_cam10.jpg,1440,2560,1131.0,1027.0,1185.0,1093.0
plastic,Grogol_Location_4_2018-04-30 16-00-00-05_cam10.jpg,1440,2560,1163.0,1098.0,883.0,817.0
plastic,Grogol_Location_4_2018-04-30 16-00-00-05_cam10.jpg,1440,2560,1175.0,1100.0,608.0,531.0
plastic,Grogol_Location_4_2018-04-30 16-00-00-05_cam10.jpg,1440,2560,902.0,831.0,812.0,741.0
plastic,Grogol_Location_4_2018-04-30 16-00-00-05_cam10.jpg,1440,2560,1116.0,1039.0,782.0,713.0
plastic,Grogol_Location_4_2018-04-30 16-00-00-05_cam10.jpg,1440,2560,2504.0,2468.0,925.0,841.0
plastic,Grogol_Location_4_2018-05-02 10-30-00-05_cam9.jpg,1080,1920,843.0,805.0,682.0,642.0
plastic,Grogol_Location_4_2018-05-02 10-30-00-05_cam9.jpg,1080,1920,921.0,872.0,759.0,721.0
plastic,Grogol_Location_4_2018-05-02 10-30-00-05_cam9.jpg,1080,1920,1813.0,1767.0,442.0,397.0
plastic,Grogol_Location_4_2018-05-02 10-30-00-05_cam9.jpg,1080,1920,1737.0,1710.0,585.0,552.0
plastic,Grogol_Location_4_2018-05-02 10-30-00-05_cam9.jpg,1080,1920,1509.0,1476.0,578.0,532.0
plastic,Grogol_Location_4_2018-05-02 10-30-00-05_cam9.jpg,1080,1920,1177.0,1147.0,523.0,489.0
plastic,Grogol_Location_4_2018-05-02 11-00-00-05_cam9.jpg,1080,1920,898.0,818.0,554.0,478.0
plastic,Grogol_Location_4_2018-05-02 11-00-00-05_cam9.jpg,1080,1920,1804.0,1783.0,572.0,545.0
plastic,Grogol_Location_4_2018-05-02 11-00-00-05_cam9.jpg,1080,1920,1196.0,1144.0,346.0,303.0
plastic,Grogol_Location_4_2018-05-02 11-15-00-05_cam9.jpg,1080,1920,1453.0,1416.0,1012.0,960.0
plastic,Grogol_Location_4_2018-05-02 11-15-00-05_cam9.jpg,1080,1920,1608.0,1568.0,881.0,827.0
plastic,Grogol_Location_4_2018-05-02 11-15-00-05_cam9.jpg,1080,1920,1566.0,1533.0,1076.0,1037.0
plastic,Grogol_Location_4_2018-05-02 11-15-00-05_cam9.jpg,1080,1920,1165.0,1111.0,1078.0,1054.0
plastic,Grogol_Location_4_2018-05-02 12-15-00-05_cam9.jpg,1080,1920,880.0,838.0,464.0,414.0
plastic,Grogol_Location_4_2018-05-02 12-15-00-05_cam9.jpg,1080,1920,1616.0,1580.0,845.0,804.0
plastic,Grogol_Location_4_2018-05-02 12-15-00-05_cam9.jpg,1080,1920,835.0,795.0,521.0,485.0
